AID_ID_Number,District,Road_EN,Latitude,Longitude
TDS91053,Yuen Long,Yuen Long Highway near Pok Oi Interchange - Westbound (1) ,22.44185875,114.0394051
TDS91054,Yuen Long,Yuen Long Highway near Pok Oi Interchange - Westbound (2) ,22.44598595,114.039741
TDS91055,Yuen Long,Yuen Long Highway near Long Fai Road - Westbound ,22.44877892,114.0427985
TDS91056,Yuen Long,Yuen Long Highway near Tsing Long Highway - Westbound (1) ,22.44871879,114.0465679
TDS91057,Yuen Long,Yuen Long Highway near Tsing Long Highway - Westbound (2) ,22.45211634,114.0491976
TDS91058,Yuen Long,San Tin Highway near Sha Po Tsuen - Southbound ,22.45539574,114.0509239
TDS91059,Yuen Long,San Tin Highway near Mo Fan Heung - Southbound ,22.4597226,114.0525814
TDS91060,Yuen Long,San Tin Highway near Pok Wai - Southbound ,22.46386833,114.0535784
TDS91061,Yuen Long,San Tin Highway near Kam Pok Road East - Southbound ,22.46799599,114.0545853
TDS91062,Yuen Long,San Tin Highway near Fairview Park Boulevard - Southbound ,22.47322561,114.0559216
TDS91063,Yuen Long,San Tin Highway near Chun Shin Road - Southbound ,22.47738991,114.0576476
TDS91064,Yuen Long,San Tin Highway near Geranium Path - Southbound ,22.48129153,114.058305
TDS91065,Yuen Long,San Tin Highway near Palm Springs Boulevard - Southbound ,22.48537345,114.0585542
TDS91066,Yuen Long,San Tin Highway near Mai Po Shan Tsuen - Southbound ,22.48980865,114.0602996
TDS91067,Yuen Long,San Tin Highway near San Tin Soccer Pitch - Southbound ,22.49238511,114.064243
TDS91068,Yuen Long,San Tin Highway near Mai Po Lung - Southbound ,22.49393316,114.0699074
TDS91069,Yuen Long,San Tin Highway near Tsing Lung Tsuen - Southbound ,22.49537241,114.0751832
TDS91070,Yuen Long,San Tin Highway near Man Tin Cheung Park - Southbound ,22.49719846,114.0782529
TDS91071,Yuen Long,San Tin Highway near San Tin Interchange - Southbound ,22.50053219,114.0807676
TDS91072,Yuen Long,Fanling Highway near Chau Tau Tsuen - Westbound (1) ,22.50292713,114.0839926
TDS91073,Yuen Long,Fanling Highway near Chau Tau Tsuen - Westbound (2) ,22.50420303,114.088647
TDS91074,North,Fanling Highway near Kwu Tung - Westbound (1) ,22.50389013,114.0946243
TDS91075,North,Fanling Highway near Kwu Tung - Westbound (2) ,22.5035402,114.0991826
TDS91076,North,Fanling Highway near Kwu Tung - Westbound (3) ,22.50309146,114.1051793
TDS91077,North,Fanling Highway near Kwu Tung - Westbound (4) ,22.50263323,114.1105831
TDSAPR10001,Southern,Aberdeen Praya Road near Aberdeen Wholesale Fish Market - Eastbound ,22.24863379,114.1497113
TDSAPR20001,Southern,Aberdeen Praya Road near Aberdeen Wholesale Fish Market - Westbound ,22.24840797,114.1493912
TDSCPRHSK10001,Tuen Mun,Castle Peak Rd-Lam Tei near Lam Tei Pet Garden - Northbound ,22.42242457,113.9855069
TDSCPRHSK10002,Tuen Mun,Castle Peak Rd-Hung Shui Kui near Shun Tat Street - Northbound ,22.42709844,113.9898909
TDSCPRHSK10003,Tuen Mun,Castle Peak Rd-Hung Shui Kui near Tin Ha Road - Northbound ,22.43067888,113.993723
TDSCPRHSK10004,Yuen Long,Castle Peak Rd-Hung Shui Kiu near Hung Shui Kiu Light Rail Stop - Northbound ,22.43451363,113.9989538
TDSCPRHSK20001,Tuen Mun,Castle Peak Rd-Hung Shui Kui near Shun Tat Street - Southbound ,22.42576951,113.9886397
TDSCPRHSK20002,Tuen Mun,Castle Peak Rd-Hung Shui Kui near Tin Ha Road - Southbound ,22.42960276,113.9924034
TDSCPRHSK20003,Tuen Mun,Castle Peak Rd-Hung Shui Kui near Hung Shui Kiu Main Street - Southbound ,22.43234297,113.9959259
TDSCPRKC10001,Tsuen Wan,Castle Peak Rd-Kwai Chung near Shing Mun Road - Eastbound ,22.37028714,114.1221808
TDSCPRKC10002,Tsuen Wan,Castle Peak Rd-Kwai Chung near Kwok Shui Road Park - Eastbound ,22.37085807,114.1284724
TDSCPRKC10003,Kwai Tsing,Castle Peak Rd-Kwai Chung near Yip Shing Street Playground - Southbound ,22.36012267,114.1353693
TDSCPRKC10004,Kwai Tsing,Castle Peak Rd-Kwai Chung near Tai Wo Interchange - Southbound ,22.35297888,114.1329929
TDSCPRKC20001,Tsuen Wan,Castle Peak Rd-Tseun Wan near Texaco Road Flyover - Westbound ,22.37032342,114.1226566
TDSCPRKC20002,Tsuen Wan,Castle Peak Rd-Kwai Chung near Kwok Shui Road Park - Westbound (1) ,22.37090334,114.1288704
TDSCPRKC20003,Tsuen Wan,Castle Peak Rd-Kwai Chung near Kwok Shui Road Park - Westbound (2) ,22.37080449,114.1305599
TDSCPRKC20004,Kwai Tsing,Castle Peak Rd-Kwai Chung near Central Kwai Chung Park - Northbound (1) ,22.35924649,114.1345346
TDSCPRKC20005,Kwai Tsing,Castle Peak Rd-Kwai Chung near Central Kwai Chung Park - Northbound (2) ,22.35505598,114.1332835
TDSCPRLT10001,Tuen Mun,Castle Peak Rd-Lam Tei near Lam Tei Interchange - Northbound ,22.41715514,113.9815999
TDSCPRLT10002,Tuen Mun,Castle Peak Rd-Lam Tei near Miu Fat Buddhist Monastery - Northbound ,22.42015539,113.9833732
TDSCPRLT20001,Tuen Mun,Castle Peak Rd-Lam Tei near Lam Tei Main Street - Southbound ,22.4190528,113.9826462
TDSCPRLT20002,Tuen Mun,Castle Peak Rd-Lam Tei near Fuk Hang Playground - Southbound ,22.42046277,113.9836641
TDSCPRPS10001,Yuen Long,Castle Peak Rd-Ping Shan near Hung Tin Road - Eastbound ,22.43585218,114.0008172
TDSCPRPS10002,Yuen Long,Castle Peak Rd-Ping Shan near Fui Sha Wai - Eastbound ,22.43880103,114.0053986
TDSCPRPS10003,Yuen Long,Castle Peak Rd-Ping Shan near Tong Yan San Tsuen Playground - Eastbound ,22.44100816,114.0089222
TDSCPRPS10004,Yuen Long,Castle Peak Rd-Ping Shan near Ping Shan Light Rail Stop - Eastbound ,22.4428268,114.0123492
TDSCPRPS20001,Yuen Long,Castle Peak Rd-Ping Shan near Hung Tin Road - Westbound ,22.43673859,114.0021275
TDSCPRPS20002,Yuen Long,Castle Peak Rd-Ping Shan near Fui Sha Wai - Westbound ,22.43904527,114.0057966
TDSCPRPS20003,Yuen Long,Castle Peak Rd-Ping Shan near Tong Yan San Tsuen Playground - Westbound ,22.4412886,114.0093979
TDSCPRPS20004,Yuen Long,Castle Peak Rd-Ping Shan near Long Tin Road - Westbound ,22.44380592,114.0161562
TDSIEC10001,Central and Western,Harcourt Road near Tim Mei Avenue - Eastbound ,22.28040541,114.1643086
TDSIEC10002,Wan Chai,Harcourt Road near The Hong Kong Academy for Performing Arts - Eastbound ,22.27961101,114.1689468
TDSIEC10003,Wan Chai,Gloucestor Road near Gloucester Road Garden - Eastbound ,22.27925895,114.1725176
TDSIEC10004,Wan Chai,Gloucestor Road near Stewart Road - Eastbound ,22.27971957,114.1767191
TDSIEC20001,Wan Chai,Gloucestor Road near Fleming Road - Westbound ,22.27943057,114.174303
TDSIEC20002,Wan Chai,Gloucestor Road near Wan Chai Sport Ground - Westbound ,22.28015303,114.1782619
TDSJCR10001,North,Jockey Club Road near Fanling Government Primary School - Southbound ,22.49373933,114.1429777
TDSJCR10002,North,Jockey Club Road near Fanling Highway - Southbound ,22.48968532,114.1461953
TDSJCR20001,North,Jockey Club Road near Fanling Government Primary School - Northbound ,22.49351364,114.1433471
TDSJCR20002,North,Jockey Club Road near Fanling Highway - Northbound ,22.48862879,114.1463219
TDSLFR10001,Tuen Mun,Lung Fu Road near Wong Chu Road - Eastbound ,22.38696869,113.9690182
TDSLFR10002,Tuen Mun,Wong Chu Road near Hoi Wong Road - Eastbound ,22.38602329,113.9712142
TDSLFR10003,Tuen Mun,Wong Chu Road near Tuen Mun Heung Sze Wui Road - Eastbound ,22.38561288,113.9751767
TDSLFR20001,Tuen Mun,Wong Chu Road near Hoi Wong Road - Westbound ,22.38632026,113.9703981
TDSLFR20002,Tuen Mun,Wong Chu Road near Tuen Mun Heung Sze Wui Road - Westbound ,22.38564041,113.9755263
TDSLTR10001,Yuen Long,Long Tin Road near Tin Fuk Road - Southbound ,22.45102316,114.0091724
TDSLTR10002,Yuen Long,Long Tin Road near Yung Yuen Road - Southbound ,22.44728821,114.0127228
TDSLTR10003,Yuen Long,Long Tin Road near Shui Pin Wai Interchange - Southbound ,22.44458304,114.0166604
TDSLTR10004,Yuen Long,Long Tin Road near Tong Yan San Tsuen Interchange - Southbound ,22.44153951,114.0163822
TDSLTR20001,Yuen Long,Long Tin Road near Tin Fuk Road - Northbound ,22.4502649,114.0094551
TDSLTR20002,Yuen Long,Long Tin Road near Yung Yuen Road - Northbound ,22.44790115,114.0116146
TDSLTR20003,Yuen Long,Long Tin Road near Shui Pin Wai Interchange - Northbound ,22.44505257,114.0166113
TDSLTR20004,Yuen Long,Long Tin Road near Tong Yan San Tsuen Interchange - Northbound ,22.4410969,114.0162662
TDSMOSB10001,Sha Tin,Ma On Shan Bypass near Hang Fai Street Park - Eastbound ,22.41472706,114.2291378
TDSMOSB10002,Sha Tin,Ma On Shan Bypass near Ma On Shan Fire Station - Eastbound ,22.4186536,114.2342191
TDSMOSB10003,Sha Tin,Ma On Shan Bypass near Ma On Shan Service Reservoir - Eastbound ,22.42267953,114.2387276
TDSMOSB10004,Sha Tin,Ma On Shan Bypass near Lee On Estate - Eastbound ,22.42510713,114.2427694
TDSMOSB10005,Sha Tin,Ma On Shan Bypass near Cheung Muk Tau - Eastbound ,22.42875372,114.2468508
TDSMOSB20001,Sha Tin,Ma On Shan Bypass near Hang Fai Street Park - Westbound ,22.41460057,114.2293417
TDSMOSB20002,Sha Tin,Ma On Shan Bypass near Ma On Shan Fire Station - Westbound ,22.41740787,114.2328588
TDSMOSB20003,Sha Tin,Ma On Shan Bypass near Ma On Shan Service Reservoir - Westbound ,22.42078397,114.2364831
TDSMOSB20004,Sha Tin,Ma On Shan Bypass near Lee On Estate - Westbound ,22.42410509,114.2419045
TDSMOSB20005,Sha Tin,Ma On Shan Bypass near Wu Kai Sha MTR Station - Westbound ,22.4278512,114.2455973
TDSMOSB20006,Sha Tin,Ma On Shan Bypass near Cheung Muk Tau - Westbound ,22.42924963,114.2485995
TDSMOSR10001,Sha Tin,Ma On Shan Road near Ah Kung Kok Fishermen Village - Northbound ,22.40427286,114.2184411
TDSMOSR10002,Sha Tin,Ma On Shan Road near Tai Shui Hang MTR Station - Northbound ,22.40819105,114.2223174
TDSMOSR10003,Sha Tin,Ma On Shan Road near Hang Tai Road - Northbound ,22.41281368,114.2256891
TDSMOSR20001,Sha Tin,Ma On Shan Road near Tai Shui Hang MTR Station - Southbound ,22.4086604,114.2231819
TDSMOSR20002,Sha Tin,Ma On Shan Road near Hang Tai Road - Southbound ,22.41310252,114.2261166
TDSNCWBR10001,Kwun Tong,New Clear Water Bay Road near St. Joseph's Anglo-Chinese School - Eastbound ,22.33308509,114.2185656
TDSNCWBR10002,Kwun Tong,New Clear Water Bay Road near Shun Lee Disciplined Services Quarters - Eastbound (1) ,22.33195569,114.2207493
TDSNCWBR10003,Kwun Tong,New Clear Water Bay Road near Shun Lee Disciplined Services Quarters - Eastbound (2) ,22.33297578,114.2220988
TDSNCWBR10004,Kwun Tong,New Clear Water Bay Road near New Clear Water Bay Road Sitting-out Area - Eastbound ,22.33414032,114.2235261
TDSNCWBR20001,Kwun Tong,New Clear Water Bay Road near Shun Lee Disciplined Services Quarters - Westbound (1) ,22.33172089,114.2207686
TDSNCWBR20002,Kwun Tong,New Clear Water Bay Road near Shun Lee Disciplined Services Quarters - Westbound (2) ,22.33303908,114.221798
TDSNCWBR20003,Kwun Tong,New Clear Water Bay Road near New Clear Water Bay Road Sitting-out Area - Westbound ,22.33410401,114.2241765
TDSNCWBR20004,Sai Kung,New Clear Water Bay Road near On Sau Road - Westbound ,22.33455355,114.2305348
TDSPBH10001,Tsuen Wan,Penny's Bay Highway near North Lantau Highway - Southbound ,22.3299468,114.0325262
TDSPBH10002,Tsuen Wan,Penny's Bay Highway near Inspiration Lake Recreation Centre - Southbound ,22.32549757,114.0357435
TDSPBH20001,Tsuen Wan,Penny's Bay Highway near North Lantau Highway - Northbound ,22.32823164,114.0332559
TDSPBH20002,Tsuen Wan,Penny's Bay Highway near Inspiration Lake Recreation Centre - Northbound ,22.32480302,114.0366761
TDSPERE10001,Kowloon City,Prince Edward Road East near Tak Ku Ling Road - Northbound ,22.32795141,114.1914536
TDSPERE10002,Kowloon City,Prince Edward Road East near Lee Kau Yan Memorial School - Northbound ,22.33146392,114.1952493
TDSPERE20001,Kowloon City,Prince Edward Road East near Regal Oriental Hotel - Southbound ,22.32915235,114.1927836
TDSPERE20002,Kowloon City,Prince Edward Road East near Lee Kau Yan Memorial School - Southbound ,22.3312743,114.1950358
TDSSPWR10001,Southern,Pok Fu Lam Road near St. Paul's College Primary School - Eastbound ,22.25479041,114.1383205
TDSSPWR10002,Southern,Shek Pai Wan Road near Wah Kwai Estate - Eastbound ,22.25047441,114.1412418
TDSSPWR10003,Southern,Shek Pai Wan Road near Shek Pai Wan Road Playground - Eastbound ,22.24939152,114.1450352
TDSSPWR20001,Southern,Shek Pai Wan Road near Wah Fu Road - Westbound ,22.25236165,114.1404555
TDSSPWR20002,Southern,Shek Pai Wan Road near Wah Kwai Estate - Westbound ,22.24993262,114.1414748
TDSSPWR20003,Southern,Shek Pai Wan Road near Shek Pai Wan Road Playground - Westbound ,22.249238,114.1450546
TDSTCKR10001,Sha Tin,Tai Chung Kui Road near Shing Mun River Promenade Garden No. 1 - Northbound ,22.37696033,114.1904877
TDSTCKR10002,Sha Tin,Tai Chung Kiu Road near Sha Tin Wai Road - Northbound ,22.38127651,114.1946539
TDSTCKR10003,Sha Tin,Tai Chung Kiu Road near Kong Pui Street Rest Garden - Northbound ,22.38265803,114.1960038
TDSTCKR10004,Sha Tin,Tai Chung Kiu Road near Sha Tin Road - Northbound ,22.38792217,114.200889
TDSTCKR20001,Sha Tin,Tai Chung Kiu Road near Sha Tin Wai Road - Southbound ,22.38045482,114.1939061
TDSTCKR20002,Sha Tin,Tai Chung Kiu Road near Kong Pui Street Rest Garden - Southbound ,22.38238715,114.1957221
TDSTCKR20003,Sha Tin,Tai Chung Kiu Road near Sha Tin Road - Southbound ,22.38659482,114.199976
TDSTCKR20004,Sha Tin,Tai Chung Kui Road near Shing Mun River Promenade Garden No. 2 - Southbound ,22.38827425,114.2016173
TDSTKR10001,Tai Po,Ting Kok Road near Fortune Garden - Eastbound ,22.45951611,114.1987444
TDSTKR10002,Tai Po,Ting Kok Road near Golf Park Golf Driving Range - Eastbound ,22.46077182,114.1948097
TDSTKR10003,Tai Po,Ting Kok Road near Dai Kwai Street - Eastbound ,22.46221721,114.1893302
TDSTKR10004,Tai Po,Ting Kok Road near Ting Hing Road - Eastbound ,22.46221743,114.1861531
TDSTKR10005,Tai Po,Ting Kok Road near Dai Fu Street Substation - Eastbound ,22.45981547,114.1832868
TDSTKR10006,Tai Po,Ting Kok Road near Fung Yuen Road - Eastbound ,22.45911119,114.1801194
TDSTKR10007,Tai Po,Ting Kok Road near Yue Kok Village Sitting-out Area - Eastbound ,22.45725998,114.1775448
TDSTKR10008,Tai Po,Ting Kok Road near Chung Nga Road - Eastbound ,22.45600466,114.1714046
TDSTKR20001,Tai Po,Ting Kok Road near Sam Mun Tsai Road - Westbound ,22.46013857,114.203
TDSTKR20002,Tai Po,Ting Kok Road near Fortune Garden - Westbound ,22.45969693,114.1971122
TDSTKR20003,Tai Po,Ting Kok Road near Lo Fai Road - Westbound ,22.46156679,114.1919631
TDSTKR20004,Tai Po,Ting Kok Road near Ting Hing Road - Westbound ,22.46221737,114.1871344
TDSTKR20005,Tai Po,Ting Kok Road near Dai Fu Street Substation - Westbound ,22.46079072,114.1840544
TDSTKR20006,Tai Po,Ting Kok Road near Dai Fat Street - Westbound ,22.45909311,114.1807704
TDSTKR20007,Tai Po,Ting Kok Road near Yue Kok - Westbound ,22.45801854,114.1776614
TDSTKR20008,Tai Po,Ting Kok Road near Dai Fuk Street - Westbound ,22.45664591,114.1769521
TDSTKR20009,Tai Po,Ting Kok Road near On Po Road - Westbound ,22.45568867,114.1743484
TDSTPR10001,Tai Po,Tai Po Road - Yuen Chau Tsai near Kwong Wang Street - Souhtbound ,22.44619767,114.1745914
TDSTPR10002,Tai Po,Tai Po Road - Tai Po Kau near Tai Po Kau Fresh Water Pumping Station - Souhtbound ,22.44210687,114.1794779
TDSTPR10003,Tai Po,Tai Po Road - Tai Po Kau near Yat Yiu Avenue - Southbound ,22.43746513,114.182596
TDSTPR10004,Tai Po,Tai Po Road - Tai Po Kau near Lai Chi Hang - Southbound ,22.43383479,114.1847329
TDSTPR10005,Tai Po,Tai Po Road - Tai Po Kau near Tai Po Kau Garden - Souhtbound ,22.43270591,114.1861802
TDSTPR10006,Tai Po,Tai Po Road - Tai Po Kau near Tai Po Kau Park - Southbound ,22.43271464,114.1904058
TDSTPR10007,Tai Po,Tai Po Road - Tai Po Kau near Japanese International School - Southbound ,22.43156739,114.1942911
TDSTPR10008,Tai Po,Tai Po Road - Tai Po Kau near Po Leung Kuk Tin Ka Ping Millennium Primary School - Southbound ,22.42930954,114.1963501
TDSTPR10009,Tai Po,Tai Po Road - Tai Po Kau near Cheung Shue Tan Road - Southbound ,22.42510131,114.1966021
TDSTPR10010,Tai Po,Tai Po Road - Tai Po Kau near Dragon Fountain - Southbound ,22.42241023,114.1965434
TDSTPR10011,Sha Tin,Tai Po Road - Ma Liu Shui near Tai Po Mei - Southbound ,22.41963772,114.1978057
TDSTPR10012,Sha Tin,Tai Po Road - Ma Liu Shui near Chek Nai Ping - Souhtbound ,22.41948385,114.2003214
TDSTPR10013,Sha Tin,Tai Po Road - Ma Liu Shui near University Avenue - Southbound ,22.41770436,114.2034874
TDSTPR10014,Sha Tin,Tai Po Road - Ma Liu Shui near De Yucca - Southbound ,22.41540117,114.2058957
TDSTPR10015,Sha Tin,"Tai Po Road - Ma Liu Shui near Hyatt Regency Hong Kong, Sha Tin - Southbound ",22.4096207,114.2108089
TDSTPR10016,Sha Tin,Tai Po Road - Ma Liu Shui near Kau To Shan Road - Southbound ,22.40587363,114.2079041
TDSTPR20001,Tai Po,Tai Po Road - Tai Po Kau near Tai Po Kau Fresh Water Pumping Station - Northbound ,22.44241391,114.178963
TDSTPR20002,Tai Po,Tai Po Road - Tai Po Kau near Yin Tse Lane - Northbound ,22.43989433,114.1824407
TDSTPR20003,Tai Po,Tai Po Road - Tai Po Kau near Lai Chi Hang - Northbound ,22.43592088,114.1835674
TDSTPR20004,Tai Po,Tai Po Road - Tai Po Kau near Tai Po Kau Park - Northbound ,22.43260629,114.1901629
TDSTPR20005,Tai Po,Tai Po Road - Tai Po Kau near Japanese International School - Northbound ,22.43172997,114.1940095
TDSTPR20006,Tai Po,Tai Po Road - Tai Po Kau near Po Leung Kuk Tin Ka Ping Millennium Primary School - Northbound ,22.42967078,114.1962239
TDSTPR20007,Tai Po,Tai Po Road - Tai Po Kau near Cheung Shue Tan Road - Northbound ,22.42641979,114.1963692
TDSTPR20008,Tai Po,Tai Po Road - Tai Po Kau near Dragon Fountain - Northbound ,22.42323203,114.196359
TDSTPR20009,Tai Po,Tai Po Road - Tai Po Kau near Tai Po Mei - Northbound ,22.42007139,114.1960963
TDSTPR20010,Sha Tin,Tai Po Road - Ma Liu Shui near Chek Nai Ping - Northbound ,22.41937572,114.198641
TDSTPR20011,Sha Tin,Tai Po Road - Ma Liu Shui near University Avenue - Northbound ,22.41794832,114.2026522
TDSTPR20012,Sha Tin,Tai Po Road - Ma Liu Shui near De Yucca - Northbound ,22.41568117,114.2055947
TDSTPR20013,Sha Tin,Tai Po Road - Ma Liu Shui near University MTR Station - Northbound ,22.4124385,114.2094207
TDSTPR20014,Sha Tin,Tai Po Road - Ma Liu Shui near Sha Tin Sewage Treatment Works - Northbound ,22.40679435,114.2098273
TDSTPTWR10001,Tai Po,Tai Po Tai Wo Road near Tai Po Arts Centre - Eastbound ,22.45110097,114.1679074
TDSTPTWR10002,Tai Po,Tai Po Tai Wo Road near New Territories North Regional Police Headquarters - Eastbound ,22.45110116,114.1724054
TDSTPTWR20001,Tai Po,Tai Po Tai Wo Road near New Territories North Regional Police Headquarters - Westbound ,22.45107404,114.1715699
TDSTPTWR20002,Tai Po,Tai Po Tai Wo Road near Yuen Shin Park - Westbound ,22.45102898,114.1764178
TDSTTR10001,Tuen Mun,Tsing Tin Road near Tsing Tin Playground - Eastbound ,22.40521975,113.969399
TDSTTR10002,Tuen Mun,Tsing Tin Road near Tuen Mun Tang Shiu Kin Sports Ground - Eastbound ,22.40517157,113.9741288
TDSTTR10003,Tuen Mun,Tsing Tin Road near Tuen Mun Hospital - Eastbound ,22.40578786,113.9759052
TDSTTR20001,Tuen Mun,Tsing Tin Road near Tsing Tin Playground - Westbound ,22.40531969,113.9698748
TDSTTR20002,Tuen Mun,Tsing Tin Road near Tuen Mun Hospital - Westbound ,22.40577023,113.9762548
TDSTYR10001,Yuen Long,Tin Ying Road near Tin Wah Road - Northbound ,22.4623572,113.9933802
TDSTYR10002,Yuen Long,Tin Ying Road near Tin Sau Road - Northbound ,22.46837449,113.9960735
TDSTYR10003,Yuen Long,Tin Ying Road near Tin Yuet Road - Northbound ,22.47060618,113.9971296
TDSTYR20001,Yuen Long,Tin Ying Road near Tin Sau Road - Southbound ,22.46659458,113.9952499
TDSTYR20002,Yuen Long,Tin Ying Road near Tin Yuet Road - Southbound ,22.47096761,113.9973235
TDSTYR20003,Yuen Long,Tin Ying Road near Lau Fau Shan Fire Station Cum Ambulance Depot - Westbound ,22.47159559,114.0017631
TDSYSR10001,Tai Po,Yuen Shin Road near Yuen Chau Tsai Park - Northbound ,22.44647763,114.1768453
TDSYSR10002,Tai Po,Yuen Shin Road near Tai Po Tai Wo Road - Northbound ,22.45193202,114.1772727
TDSYSR10003,Tai Po,Yuen Shin Road near Dai Fat Street - Northbound ,22.45399999,114.1779917
TDSYSR20001,Tai Po,Yuen Shin Road near Tai Po Tai Wo Road - Southbound ,22.45038781,114.1770687
TDSYSR20002,Tai Po,Yuen Shin Road near Dai Fat Street - Southbound ,22.45295246,114.1777196
TDSYSR20003,Tai Po,Yuen Shin Road near Dai Fuk Street - Southbound ,22.45610408,114.1776516
